PRODUCT_ID,PRODUCT_DESCRIPTION
4031,product4031
69748,product69748
97795,product97795
98318,product98318
63138,product63138
33285,product33285
76473,product76473
57373,product57373
96094,product96094
96310,product96310
78870,product78870
35938,product35938
3977,product3977
67060,product67060
97543,product97543
3171,product3171
71182,product71182
19386,product19386
43030,product43030
39558,product39558
22117,product22117
82641,product82641
68083,product68083
77808,product77808
36375,product36375
54829,product54829
26940,product26940
27326,product27326
5530,product5530
45388,product45388
65319,product65319
50095,product50095
98592,product98592
68732,product68732
12438,product12438
18751,product18751
34404,product34404
90441,product90441
23289,product23289
91613,product91613
33826,product33826
85837,product85837
28938,product28938
76949,product76949
47844,product47844
76614,product76614
65409,product65409
70721,product70721
40867,product40867
49542,product49542
3488,product3488
42015,product42015
80211,product80211
65600,product65600
14547,product14547
39418,product39418
83216,product83216
68936,product68936
9090,product9090
42681,product42681
43531,product43531
62420,product62420
49378,product49378
99747,product99747
83650,product83650
4201,product4201
77712,product77712
93982,product93982
79167,product79167
19035,product19035
55643,product55643
75147,product75147
22938,product22938
30098,product30098
97510,product97510
51966,product51966
78087,product78087
35954,product35954
48960,product48960
37955,product37955
51031,product51031
47012,product47012
97885,product97885
86133,product86133
7004,product7004
10998,product10998
29578,product29578
96124,product96124
92439,product92439
94812,product94812
12524,product12524
54478,product54478
87177,product87177
95208,product95208
81157,product81157
21005,product21005
27984,product27984
72849,product72849
24358,product24358
17896,product17896
60173,product60173
15878,product15878
5394,product5394
38562,product38562
31147,product31147
71244,product71244
74361,product74361
19521,product19521
98740,product98740
1641,product1641
83345,product83345
57046,product57046
22997,product22997
9361,product9361
12385,product12385
85000,product85000
49484,product49484
52268,product52268
36284,product36284
40615,product40615
12076,product12076
37056,product37056
44815,product44815
73177,product73177
69227,product69227
91352,product91352
33706,product33706
8482,product8482
16817,product16817
16745,product16745
31153,product31153
65387,product65387
35134,product35134
2330,product2330
22299,product22299
87188,product87188
802,product802
56484,product56484
16679,product16679
49661,product49661
24401,product24401
21108,product21108
72630,product72630
75368,product75368
61574,product61574
22442,product22442
59230,product59230
279,product279
83895,product83895
35467,product35467
27014,product27014
51618,product51618
48389,product48389
83339,product83339
84042,product84042
48875,product48875
56500,product56500
98963,product98963
53978,product53978
51746,product51746
4945,product4945
88934,product88934
70176,product70176
70031,product70031
41688,product41688
95678,product95678
77260,product77260
9776,product9776
5965,product5965
19298,product19298
29041,product29041
91177,product91177
24649,product24649
23488,product23488
84117,product84117
50042,product50042
50039,product50039
83204,product83204
85159,product85159
73923,product73923
89008,product89008
13836,product13836
39109,product39109
17330,product17330
92134,product92134
12861,product12861
94532,product94532
38660,product38660
89163,product89163
63620,product63620
95346,product95346
30765,product30765
41058,product41058
41879,product41879
6071,product6071
22967,product22967
17210,product17210
80334,product80334
96580,product96580
98174,product98174
97764,product97764
77587,product77587
17437,product17437
24703,product24703
45357,product45357
38860,product38860
34270,product34270
44842,product44842
12599,product12599
36404,product36404
79175,product79175
10063,product10063
54256,product54256
60949,product60949
47121,product47121
150,product150
86997,product86997
17047,product17047
97524,product97524
64811,product64811
63657,product63657
27034,product27034
11150,product11150
84233,product84233
60425,product60425
74693,product74693
10703,product10703
96111,product96111
49515,product49515
2115,product2115
66530,product66530
90193,product90193
4079,product4079
65966,product65966
36698,product36698
27136,product27136
65526,product65526
36351,product36351
19447,product19447
62311,product62311
58207,product58207
56363,product56363
2730,product2730
87977,product87977
1679,product1679
7580,product7580
52270,product52270
78059,product78059
24029,product24029
26450,product26450
96043,product96043
99201,product99201
35016,product35016
7681,product7681
14618,product14618
11761,product11761
70991,product70991
99341,product99341
48783,product48783
56760,product56760
48797,product48797
15035,product15035
14009,product14009
96883,product96883
45884,product45884
53408,product53408
44759,product44759
18368,product18368
30706,product30706
63818,product63818
55651,product55651
11373,product11373
70173,product70173
9326,product9326
16051,product16051
48139,product48139
59604,product59604
57865,product57865
97314,product97314
36160,product36160
99151,product99151
65318,product65318
46348,product46348
21453,product21453
5643,product5643
96156,product96156
2099,product2099
28899,product28899
1739,product1739
68338,product68338
10069,product10069
79215,product79215
57606,product57606
66733,product66733
11159,product11159
35959,product35959
87972,product87972
82664,product82664
29330,product29330
8322,product8322
64557,product64557
21340,product21340
77980,product77980
70989,product70989
37800,product37800
74275,product74275
55688,product55688
34537,product34537
19688,product19688
29929,product29929
19083,product19083
65340,product65340
54712,product54712
29310,product29310
28511,product28511
38923,product38923
83554,product83554
22292,product22292
50926,product50926
66718,product66718
92256,product92256
2493,product2493
34505,product34505
24853,product24853
92946,product92946
38569,product38569
12287,product12287
68552,product68552
8293,product8293
43816,product43816
65808,product65808
51133,product51133
51764,product51764
38537,product38537
15758,product15758
53892,product53892
92708,product92708
80381,product80381
75885,product75885
31946,product31946
49255,product49255
85833,product85833
34558,product34558
59473,product59473
70367,product70367
66314,product66314
62458,product62458
86091,product86091
44744,product44744
11445,product11445
20246,product20246
13590,product13590
65506,product65506
59745,product59745
12410,product12410
17831,product17831
35570,product35570
82792,product82792
30333,product30333
31326,product31326
61816,product61816
67384,product67384
68688,product68688
70246,product70246
20756,product20756
42707,product42707
89658,product89658
20626,product20626
33333,product33333
19340,product19340
68266,product68266
57525,product57525
87922,product87922
99761,product99761
77729,product77729
53806,product53806
38761,product38761
88615,product88615
9062,product9062
9698,product9698
93033,product93033
54682,product54682
34172,product34172
93223,product93223
90317,product90317
40800,product40800
64082,product64082
44101,product44101
47500,product47500
81123,product81123
21996,product21996
79832,product79832
67139,product67139
96023,product96023
52496,product52496
